model_key,model_label,scenario_id,blueprint,case_family,case_source,scenario_passed,conversation_score
rag,RAG,scenario_095,line_topk_scale_threshold_plot,pjm5,uploaded,True,100.0
rag,RAG,scenario_096,line_topk_scale_threshold_plot,pjm5,uploaded,True,100.0
rag,RAG,scenario_097,voltage_then_slack_line_threshold,pjm5,uploaded,True,100.0
rag,RAG,scenario_098,voltage_then_slack_line_threshold,pjm5,uploaded,True,100.0
rag,RAG,scenario_099,voltage_then_slack_line_threshold,pjm5,uploaded,True,100.0
rag,RAG,scenario_100,voltage_then_slack_line_threshold,pjm5,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_001,voltage_rank_add_scale_plot,ieee14,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_002,voltage_rank_add_scale_plot,ieee14,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_003,voltage_rank_add_scale_plot,ieee14,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_004,voltage_rank_add_scale_plot,ieee14,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_005,threshold_slack_add_extremes,ieee14,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_006,threshold_slack_add_extremes,ieee14,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_007,threshold_slack_add_extremes,ieee14,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_008,threshold_slack_add_extremes,ieee14,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_009,extremes_pv_scale_barplot,ieee14,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_010,extremes_pv_scale_barplot,ieee14,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_011,extremes_pv_scale_barplot,ieee14,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_012,low_buses_add_slack_plot,ieee14,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_013,low_buses_add_slack_plot,ieee14,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_014,low_buses_add_slack_plot,ieee14,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_015,voltage_rank_add_scale_plot,ieee14,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_016,voltage_rank_add_scale_plot,ieee14,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_017,voltage_rank_add_scale_plot,ieee14,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_018,voltage_rank_add_scale_plot,ieee14,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_019,threshold_slack_add_extremes,ieee14,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_020,threshold_slack_add_extremes,ieee14,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_021,threshold_slack_add_extremes,ieee14,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_022,threshold_slack_add_extremes,ieee14,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_023,extremes_pv_scale_barplot,ieee14,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_024,extremes_pv_scale_barplot,ieee14,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_025,extremes_pv_scale_barplot,ieee14,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_026,low_buses_add_slack_plot,ieee14,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_027,low_buses_add_slack_plot,ieee14,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_028,low_buses_add_slack_plot,ieee14,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_029,voltage_rank_add_scale_plot,ieee39,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_030,voltage_rank_add_scale_plot,ieee39,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_031,voltage_rank_add_scale_plot,ieee39,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_032,voltage_rank_add_scale_plot,ieee39,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_033,threshold_slack_add_extremes,ieee39,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_034,threshold_slack_add_extremes,ieee39,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_035,threshold_slack_add_extremes,ieee39,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_036,threshold_slack_add_extremes,ieee39,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_037,extremes_pv_scale_barplot,ieee39,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_038,extremes_pv_scale_barplot,ieee39,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_039,extremes_pv_scale_barplot,ieee39,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_040,low_buses_add_slack_plot,ieee39,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_041,low_buses_add_slack_plot,ieee39,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_042,low_buses_add_slack_plot,ieee39,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_043,voltage_rank_add_scale_plot,ieee39,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_044,voltage_rank_add_scale_plot,ieee39,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_045,voltage_rank_add_scale_plot,ieee39,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_046,voltage_rank_add_scale_plot,ieee39,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_047,threshold_slack_add_extremes,ieee39,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_048,threshold_slack_add_extremes,ieee39,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_049,threshold_slack_add_extremes,ieee39,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_050,threshold_slack_add_extremes,ieee39,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_051,extremes_pv_scale_barplot,ieee39,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_052,extremes_pv_scale_barplot,ieee39,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_053,extremes_pv_scale_barplot,ieee39,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_054,low_buses_add_slack_plot,ieee39,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_055,low_buses_add_slack_plot,ieee39,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_056,low_buses_add_slack_plot,ieee39,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_057,voltage_rank_add_scale_plot,kundur,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_058,voltage_rank_add_scale_plot,kundur,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_059,voltage_rank_add_scale_plot,kundur,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_060,voltage_rank_add_scale_plot,kundur,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_061,threshold_slack_add_extremes,kundur,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_062,threshold_slack_add_extremes,kundur,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_063,threshold_slack_add_extremes,kundur,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_064,threshold_slack_add_extremes,kundur,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_065,extremes_pv_scale_barplot,kundur,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_066,extremes_pv_scale_barplot,kundur,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_067,extremes_pv_scale_barplot,kundur,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_068,low_buses_add_slack_plot,kundur,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_069,low_buses_add_slack_plot,kundur,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_070,low_buses_add_slack_plot,kundur,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_071,voltage_rank_add_scale_plot,kundur,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_072,voltage_rank_add_scale_plot,kundur,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_073,voltage_rank_add_scale_plot,kundur,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_074,voltage_rank_add_scale_plot,kundur,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_075,threshold_slack_add_extremes,kundur,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_076,threshold_slack_add_extremes,kundur,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_077,threshold_slack_add_extremes,kundur,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_078,threshold_slack_add_extremes,kundur,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_079,extremes_pv_scale_barplot,kundur,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_080,extremes_pv_scale_barplot,kundur,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_081,extremes_pv_scale_barplot,kundur,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_082,low_buses_add_slack_plot,kundur,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_083,low_buses_add_slack_plot,kundur,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_084,low_buses_add_slack_plot,kundur,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_085,line_topk_scale_threshold_plot,pjm5,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_086,line_topk_scale_threshold_plot,pjm5,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_087,line_topk_scale_threshold_plot,pjm5,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_088,line_topk_scale_threshold_plot,pjm5,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_089,voltage_then_slack_line_threshold,pjm5,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_090,voltage_then_slack_line_threshold,pjm5,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_091,voltage_then_slack_line_threshold,pjm5,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_092,voltage_then_slack_line_threshold,pjm5,builtin,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_093,line_topk_scale_threshold_plot,pjm5,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_094,line_topk_scale_threshold_plot,pjm5,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_095,line_topk_scale_threshold_plot,pjm5,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_096,line_topk_scale_threshold_plot,pjm5,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_097,voltage_then_slack_line_threshold,pjm5,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_098,voltage_then_slack_line_threshold,pjm5,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_099,voltage_then_slack_line_threshold,pjm5,uploaded,True,100.0
fine_tuned_rag,Fine-tuned + RAG,scenario_100,voltage_then_slack_line_threshold,pjm5,uploaded,True,100.0
