model_key,model_label,scenario_id,blueprint,case_family,case_source,turn_id,turn_passed,score_total,format_score,grounding_score,continuity_score,execution_score,semantic_score,artifact_score,format_valid,execution_passed,semantic_passed,artifact_passed,response_used_fallback,failure_categories
base_openai,Base OpenAI,scenario_087,line_topk_scale_threshold_plot,pjm5,builtin,1,False,48.75,10.0,18.75,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_087,line_topk_scale_threshold_plot,pjm5,builtin,2,False,51.15,10.0,21.15,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_087,line_topk_scale_threshold_plot,pjm5,builtin,3,False,46.43,10.0,21.43,15.0,0.0,0.0,0.0,True,False,False,False,False,"grounding,execution,semantic,artifact"
base_openai,Base OpenAI,scenario_088,line_topk_scale_threshold_plot,pjm5,builtin,1,False,36.25,10.0,6.25,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_088,line_topk_scale_threshold_plot,pjm5,builtin,2,False,37.69,10.0,7.69,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_088,line_topk_scale_threshold_plot,pjm5,builtin,3,False,32.67,10.0,16.67,6.0,0.0,0.0,0.0,True,False,False,False,False,"grounding,continuity,execution,semantic,artifact"
base_openai,Base OpenAI,scenario_089,voltage_then_slack_line_threshold,pjm5,builtin,1,False,55.0,10.0,25.0,15.0,0.0,0.0,5.0,True,False,False,True,False,"execution,semantic"
base_openai,Base OpenAI,scenario_089,voltage_then_slack_line_threshold,pjm5,builtin,2,False,51.15,10.0,21.15,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_089,voltage_then_slack_line_threshold,pjm5,builtin,3,False,51.15,10.0,21.15,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_090,voltage_then_slack_line_threshold,pjm5,builtin,1,False,38.33,10.0,8.33,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_090,voltage_then_slack_line_threshold,pjm5,builtin,2,False,37.69,10.0,7.69,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_090,voltage_then_slack_line_threshold,pjm5,builtin,3,False,28.69,10.0,7.69,6.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,continuity,execution,semantic"
base_openai,Base OpenAI,scenario_091,voltage_then_slack_line_threshold,pjm5,builtin,1,False,55.0,10.0,25.0,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_091,voltage_then_slack_line_threshold,pjm5,builtin,2,False,45.38,10.0,15.38,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_091,voltage_then_slack_line_threshold,pjm5,builtin,3,False,36.38,10.0,15.38,6.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,continuity,execution,semantic"
base_openai,Base OpenAI,scenario_092,voltage_then_slack_line_threshold,pjm5,builtin,1,False,55.0,10.0,25.0,15.0,0.0,0.0,5.0,True,False,False,True,False,"execution,semantic"
base_openai,Base OpenAI,scenario_092,voltage_then_slack_line_threshold,pjm5,builtin,2,False,45.38,10.0,15.38,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_092,voltage_then_slack_line_threshold,pjm5,builtin,3,False,36.38,10.0,15.38,6.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,continuity,execution,semantic"
base_openai,Base OpenAI,scenario_093,line_topk_scale_threshold_plot,pjm5,uploaded,1,False,48.75,10.0,18.75,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_093,line_topk_scale_threshold_plot,pjm5,uploaded,2,False,45.38,10.0,15.38,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_093,line_topk_scale_threshold_plot,pjm5,uploaded,3,False,37.43,10.0,21.43,6.0,0.0,0.0,0.0,True,False,False,False,False,"grounding,continuity,execution,semantic,artifact"
base_openai,Base OpenAI,scenario_094,line_topk_scale_threshold_plot,pjm5,uploaded,1,False,48.75,10.0,18.75,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_094,line_topk_scale_threshold_plot,pjm5,uploaded,2,False,51.15,10.0,21.15,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_094,line_topk_scale_threshold_plot,pjm5,uploaded,3,False,46.43,10.0,21.43,15.0,0.0,0.0,0.0,True,False,False,False,False,"grounding,execution,semantic,artifact"
base_openai,Base OpenAI,scenario_095,line_topk_scale_threshold_plot,pjm5,uploaded,1,False,48.75,10.0,18.75,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_095,line_topk_scale_threshold_plot,pjm5,uploaded,2,False,45.38,10.0,15.38,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_095,line_topk_scale_threshold_plot,pjm5,uploaded,3,False,37.43,10.0,21.43,6.0,0.0,0.0,0.0,True,False,False,False,False,"grounding,continuity,execution,semantic,artifact"
base_openai,Base OpenAI,scenario_096,line_topk_scale_threshold_plot,pjm5,uploaded,1,False,48.75,10.0,18.75,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_096,line_topk_scale_threshold_plot,pjm5,uploaded,2,False,51.15,10.0,21.15,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_096,line_topk_scale_threshold_plot,pjm5,uploaded,3,False,46.43,10.0,21.43,15.0,0.0,0.0,0.0,True,False,False,False,False,"grounding,execution,semantic,artifact"
base_openai,Base OpenAI,scenario_097,voltage_then_slack_line_threshold,pjm5,uploaded,1,False,55.0,10.0,25.0,15.0,0.0,0.0,5.0,True,False,False,True,False,"execution,semantic"
base_openai,Base OpenAI,scenario_097,voltage_then_slack_line_threshold,pjm5,uploaded,2,False,45.38,10.0,15.38,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_097,voltage_then_slack_line_threshold,pjm5,uploaded,3,False,36.38,10.0,15.38,6.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,continuity,execution,semantic"
base_openai,Base OpenAI,scenario_098,voltage_then_slack_line_threshold,pjm5,uploaded,1,False,55.0,10.0,25.0,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_098,voltage_then_slack_line_threshold,pjm5,uploaded,2,False,45.38,10.0,15.38,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_098,voltage_then_slack_line_threshold,pjm5,uploaded,3,False,36.38,10.0,15.38,6.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,continuity,execution,semantic"
base_openai,Base OpenAI,scenario_099,voltage_then_slack_line_threshold,pjm5,uploaded,1,False,55.0,10.0,25.0,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_099,voltage_then_slack_line_threshold,pjm5,uploaded,2,False,45.38,10.0,15.38,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_099,voltage_then_slack_line_threshold,pjm5,uploaded,3,False,36.38,10.0,15.38,6.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,continuity,execution,semantic"
base_openai,Base OpenAI,scenario_100,voltage_then_slack_line_threshold,pjm5,uploaded,1,False,55.0,10.0,25.0,15.0,0.0,0.0,5.0,True,False,False,True,False,"execution,semantic"
base_openai,Base OpenAI,scenario_100,voltage_then_slack_line_threshold,pjm5,uploaded,2,False,45.38,10.0,15.38,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
base_openai,Base OpenAI,scenario_100,voltage_then_slack_line_threshold,pjm5,uploaded,3,False,36.38,10.0,15.38,6.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,continuity,execution,semantic"
fine_tuned,Fine-tuned,scenario_001,voltage_rank_add_scale_plot,ieee14,builtin,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_001,voltage_rank_add_scale_plot,ieee14,builtin,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_001,voltage_rank_add_scale_plot,ieee14,builtin,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_002,voltage_rank_add_scale_plot,ieee14,builtin,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_002,voltage_rank_add_scale_plot,ieee14,builtin,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_002,voltage_rank_add_scale_plot,ieee14,builtin,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_003,voltage_rank_add_scale_plot,ieee14,builtin,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_003,voltage_rank_add_scale_plot,ieee14,builtin,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_003,voltage_rank_add_scale_plot,ieee14,builtin,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_004,voltage_rank_add_scale_plot,ieee14,builtin,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_004,voltage_rank_add_scale_plot,ieee14,builtin,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_004,voltage_rank_add_scale_plot,ieee14,builtin,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_005,threshold_slack_add_extremes,ieee14,builtin,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_005,threshold_slack_add_extremes,ieee14,builtin,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_005,threshold_slack_add_extremes,ieee14,builtin,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_006,threshold_slack_add_extremes,ieee14,builtin,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_006,threshold_slack_add_extremes,ieee14,builtin,2,False,20.0,0.0,0.0,15.0,0.0,0.0,5.0,False,False,False,True,False,"format,grounding,execution,semantic"
fine_tuned,Fine-tuned,scenario_006,threshold_slack_add_extremes,ieee14,builtin,3,False,5.0,0.0,0.0,0.0,0.0,0.0,5.0,False,False,False,True,False,"format,grounding,continuity,execution,semantic"
fine_tuned,Fine-tuned,scenario_007,threshold_slack_add_extremes,ieee14,builtin,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_007,threshold_slack_add_extremes,ieee14,builtin,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_007,threshold_slack_add_extremes,ieee14,builtin,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_008,threshold_slack_add_extremes,ieee14,builtin,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_008,threshold_slack_add_extremes,ieee14,builtin,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_008,threshold_slack_add_extremes,ieee14,builtin,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_009,extremes_pv_scale_barplot,ieee14,builtin,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_009,extremes_pv_scale_barplot,ieee14,builtin,2,False,20.0,0.0,0.0,15.0,0.0,0.0,5.0,False,False,False,True,False,"format,grounding,execution,semantic"
fine_tuned,Fine-tuned,scenario_009,extremes_pv_scale_barplot,ieee14,builtin,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_010,extremes_pv_scale_barplot,ieee14,builtin,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_010,extremes_pv_scale_barplot,ieee14,builtin,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_010,extremes_pv_scale_barplot,ieee14,builtin,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_011,extremes_pv_scale_barplot,ieee14,builtin,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_011,extremes_pv_scale_barplot,ieee14,builtin,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_011,extremes_pv_scale_barplot,ieee14,builtin,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_012,low_buses_add_slack_plot,ieee14,builtin,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_012,low_buses_add_slack_plot,ieee14,builtin,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_012,low_buses_add_slack_plot,ieee14,builtin,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_013,low_buses_add_slack_plot,ieee14,builtin,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_013,low_buses_add_slack_plot,ieee14,builtin,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_013,low_buses_add_slack_plot,ieee14,builtin,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_014,low_buses_add_slack_plot,ieee14,builtin,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_014,low_buses_add_slack_plot,ieee14,builtin,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_014,low_buses_add_slack_plot,ieee14,builtin,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_015,voltage_rank_add_scale_plot,ieee14,uploaded,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_015,voltage_rank_add_scale_plot,ieee14,uploaded,2,False,50.59,10.0,20.59,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
fine_tuned,Fine-tuned,scenario_015,voltage_rank_add_scale_plot,ieee14,uploaded,3,False,45.91,10.0,25.0,10.91,0.0,0.0,0.0,True,False,False,False,False,"continuity,execution,semantic,artifact"
fine_tuned,Fine-tuned,scenario_016,voltage_rank_add_scale_plot,ieee14,uploaded,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_016,voltage_rank_add_scale_plot,ieee14,uploaded,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_016,voltage_rank_add_scale_plot,ieee14,uploaded,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_017,voltage_rank_add_scale_plot,ieee14,uploaded,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_017,voltage_rank_add_scale_plot,ieee14,uploaded,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_017,voltage_rank_add_scale_plot,ieee14,uploaded,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_018,voltage_rank_add_scale_plot,ieee14,uploaded,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_018,voltage_rank_add_scale_plot,ieee14,uploaded,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_018,voltage_rank_add_scale_plot,ieee14,uploaded,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_019,threshold_slack_add_extremes,ieee14,uploaded,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_019,threshold_slack_add_extremes,ieee14,uploaded,2,False,48.18,10.0,18.18,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
fine_tuned,Fine-tuned,scenario_019,threshold_slack_add_extremes,ieee14,uploaded,3,False,41.59,10.0,20.59,6.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,continuity,execution,semantic"
fine_tuned,Fine-tuned,scenario_020,threshold_slack_add_extremes,ieee14,uploaded,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_020,threshold_slack_add_extremes,ieee14,uploaded,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_020,threshold_slack_add_extremes,ieee14,uploaded,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_021,threshold_slack_add_extremes,ieee14,uploaded,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_021,threshold_slack_add_extremes,ieee14,uploaded,2,False,20.0,0.0,0.0,15.0,0.0,0.0,5.0,False,False,False,True,False,"format,grounding,execution,semantic"
fine_tuned,Fine-tuned,scenario_021,threshold_slack_add_extremes,ieee14,uploaded,3,False,5.0,0.0,0.0,0.0,0.0,0.0,5.0,False,False,False,True,False,"format,grounding,continuity,execution,semantic"
fine_tuned,Fine-tuned,scenario_022,threshold_slack_add_extremes,ieee14,uploaded,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_022,threshold_slack_add_extremes,ieee14,uploaded,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_022,threshold_slack_add_extremes,ieee14,uploaded,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_023,extremes_pv_scale_barplot,ieee14,uploaded,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_023,extremes_pv_scale_barplot,ieee14,uploaded,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_023,extremes_pv_scale_barplot,ieee14,uploaded,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_024,extremes_pv_scale_barplot,ieee14,uploaded,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_024,extremes_pv_scale_barplot,ieee14,uploaded,2,False,55.0,10.0,25.0,15.0,0.0,0.0,5.0,True,False,False,True,False,"execution,semantic"
fine_tuned,Fine-tuned,scenario_024,extremes_pv_scale_barplot,ieee14,uploaded,3,False,50.0,10.0,25.0,15.0,0.0,0.0,0.0,True,False,False,False,False,"execution,semantic,artifact"
fine_tuned,Fine-tuned,scenario_025,extremes_pv_scale_barplot,ieee14,uploaded,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_025,extremes_pv_scale_barplot,ieee14,uploaded,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_025,extremes_pv_scale_barplot,ieee14,uploaded,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_026,low_buses_add_slack_plot,ieee14,uploaded,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_026,low_buses_add_slack_plot,ieee14,uploaded,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_026,low_buses_add_slack_plot,ieee14,uploaded,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_027,low_buses_add_slack_plot,ieee14,uploaded,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_027,low_buses_add_slack_plot,ieee14,uploaded,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_027,low_buses_add_slack_plot,ieee14,uploaded,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_028,low_buses_add_slack_plot,ieee14,uploaded,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_028,low_buses_add_slack_plot,ieee14,uploaded,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_028,low_buses_add_slack_plot,ieee14,uploaded,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_029,voltage_rank_add_scale_plot,ieee39,builtin,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_029,voltage_rank_add_scale_plot,ieee39,builtin,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_029,voltage_rank_add_scale_plot,ieee39,builtin,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_030,voltage_rank_add_scale_plot,ieee39,builtin,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_030,voltage_rank_add_scale_plot,ieee39,builtin,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_030,voltage_rank_add_scale_plot,ieee39,builtin,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_031,voltage_rank_add_scale_plot,ieee39,builtin,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_031,voltage_rank_add_scale_plot,ieee39,builtin,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_031,voltage_rank_add_scale_plot,ieee39,builtin,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_032,voltage_rank_add_scale_plot,ieee39,builtin,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_032,voltage_rank_add_scale_plot,ieee39,builtin,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_032,voltage_rank_add_scale_plot,ieee39,builtin,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_033,threshold_slack_add_extremes,ieee39,builtin,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_033,threshold_slack_add_extremes,ieee39,builtin,2,False,20.0,0.0,0.0,15.0,0.0,0.0,5.0,False,False,False,True,False,"format,grounding,execution,semantic"
fine_tuned,Fine-tuned,scenario_033,threshold_slack_add_extremes,ieee39,builtin,3,False,5.0,0.0,0.0,0.0,0.0,0.0,5.0,False,False,False,True,False,"format,grounding,continuity,execution,semantic"
fine_tuned,Fine-tuned,scenario_034,threshold_slack_add_extremes,ieee39,builtin,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_034,threshold_slack_add_extremes,ieee39,builtin,2,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_034,threshold_slack_add_extremes,ieee39,builtin,3,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_035,threshold_slack_add_extremes,ieee39,builtin,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_035,threshold_slack_add_extremes,ieee39,builtin,2,False,48.18,10.0,18.18,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
fine_tuned,Fine-tuned,scenario_035,threshold_slack_add_extremes,ieee39,builtin,3,False,46.0,10.0,25.0,6.0,0.0,0.0,5.0,True,False,False,True,False,"continuity,execution,semantic"
fine_tuned,Fine-tuned,scenario_036,threshold_slack_add_extremes,ieee39,builtin,1,True,100.0,10.0,25.0,15.0,20.0,25.0,5.0,True,True,True,True,False,
fine_tuned,Fine-tuned,scenario_036,threshold_slack_add_extremes,ieee39,builtin,2,False,48.18,10.0,18.18,15.0,0.0,0.0,5.0,True,False,False,True,False,"grounding,execution,semantic"
fine_tuned,Fine-tuned,scenario_036,threshold_slack_add_extremes,ieee39,builtin,3,False,46.0,10.0,25.0,6.0,0.0,0.0,5.0,True,False,False,True,False,"continuity,execution,semantic"
